Total number of processed triples: 428


Time taken to reason is: 58773418 milliseconds. 

Statement: [http://www.w3.org/2000/01/rdf-schema#subPropertyOf, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 9 derivations
Statement: [http://www.w3.org/2000/01/rdf-schema#range, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 9 derivations
Statement: [http://www.w3.org/2000/01/rdf-schema#comment, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 6 derivations
Statement: [http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 6 derivations
Statement: [http://www.w3.org/2000/01/rdf-schema#label, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 6 derivations
Statement: [http://example.org/fictionalchars#Femaleness, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#GenderType] has 30 derivations
Statement: [http://example.org/fictionalchars#Malesness, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#GenderType] has 36 derivations
Statement: [http://example.org/fcsmps#SpringfieldPowerPlant, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Building] has 12 derivations
Statement: [http://example.org/fcsmps#Selma, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Jacqueline] has 8 derivations
Statement: [http://example.org/fcsmps#Homer, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Mona] has 8 derivations
Statement: [http://example.org/fcsmps#Tyrone, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Yuma] has 8 derivations
Statement: [http://example.org/fcsmps#Hubert, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Yuma] has 8 derivations
Statement: [http://example.org/fcsmps#Marge, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Jacqueline] has 8 derivations
Statement: [http://example.org/fcsmps#Patty, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Jacqueline] has 8 derivations
